Code;Product label;Exported value in 2004-Q2;Exported value in 2004-Q3;Exported value in 2004-Q4;Exported value in 2005-Q1;Exported value in 2005-Q2;Exported value in 2005-Q3;Exported value in 2005-Q4;Exported value in 2006-Q1;Exported value in 2006-Q2;Exported value in 2006-Q3;Exported value in 2006-Q4;Exported value in 2007-Q1;Exported value in 2007-Q2;Exported value in 2007-Q3;Exported value in 2007-Q4;Exported value in 2008-Q1;Exported value in 2008-Q2;Exported value in 2008-Q3;Exported value in 2008-Q4;Exported value in 2009-Q1;
200510;"Homogenised vegetables put up for retail sale as infant food or for dietetic purposes, in containers ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200520;"Potatoes, prepared or preserved otherwise than by vinegar or acetic acid (excl. frozen)";0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;40;0;0;0;0;
200540;"Peas "Pisum Sativum", prepared or preserved otherwise than by vinegar or acetic acid (excl. ...";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200551;"Shelled beans "Vigna spp., Phaseolus spp.", prepared or preserved otherwise than by vinegar ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;
200560;"Asparagus, prepared or preserved otherwise than by vinegar or acetic acid (excl. frozen)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200591;"Bamboo shoots, prepared or preserved otherwise than by vinegar or acetic acid (excl. frozen)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200599;"Vegetables and mixtures of vegetables, prepared or preserved otherwise than by vinegar, non-frozen ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200710;"Homogenised preparations of jams, jellies, marmalades, fruit or nut purées and nut pastes, ...";0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;4;0;1;0;
200791;"Citrus fruit jams, jellies, marmalades, purées or pastes, obtained by cooking, whether or not ...";0;0;0;0;0;0;0;0;0;7;0;0;1;17;3;0;2;0;5;0;
200820;"Pineapples, prepared or preserved, whether or not containing added sugar or other sweetening ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200840;"Pears, prepared or preserved, whether or not containing added sugar or other sweetening matter ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200860;"Cherries, prepared or preserved, whether or not containing added sugar or other sweetening ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200893;"Cranberries "Vaccinium macrocarpon, Vaccinium oxycoccos" and lingonberries "Vaccinium vitis-idaea", ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200897;"Mixtures of fruits, nuts and other edible parts of plants, prepared or preserved, whether or ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200920;"Grapefruit juice, unfermented, whether or not containing added sugar or other sweetening matter ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200921;"Grapefruit juice, unfermented, Brix value <= 20 at 20°C, whether or not containing added sugar ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200929;"Grapefruit juice, unfermented, Brix value > 20 at 20°C, whether or not containing added sugar ...";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
200930;"Juice of citrus fruit, unfermented, whether or not containing added sugar or other sweetening ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200931;"Single citrus fruit juice, unfermented, Brix value <= 20 at 20°C, whether or not containing ...";0;0;0;0;5;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;
200940;"Pineapple juice, unfermented, whether or not containing added sugar or other sweetening matter ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200941;"Pineapple juice, unfermented, Brix value <= 20 at 20°C, whether or not containing added sugar ...";0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;
200950;"Tomato juice, unfermented, whether or not containing added sugar or other sweetening matter ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200960;"Grape juice, incl. grape must, unfermented, whether or not containing added sugar or other ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200961;"Grape juice, incl. grape must, unfermented, Brix value <= 30 at 20°C, whether or not containing ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200969;"Grape juice, incl. grape must, unfermented, Brix value > 30 at 20°C, whether or not containing ...";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;
200970;"Apple juice, unfermented, whether or not containing added sugar or other sweetening matter ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200971;"Apple juice, unfermented, Brix value <= 20 at 20°C, whether or not containing added sugar or ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200979;"Apple juice, unfermented, Brix value > 20 at 20°C, whether or not containing added sugar or ...";0;0;0;0;0;0;0;0;0;0;0;2;0;12;0;0;4;0;0;0;
200981;"Cranberry or lingonberry "Vaccinium macrocarpon, Vaccinium oxycoccos, Vaccinium vitis-idaea" ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200989;"Juice of fruit or vegetables, unfermented, whether or not containing added sugar or other sweetening ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
210310;"Soya sauce";0;1;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;10;0;
210500;"Ice cream and other edible ice, whether or not containing cocoa";4;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;58;0;0;
210610;"Protein concentrates and textured protein substances";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
220190;"Ordinary natural water, not containing added sugar, other sweetening matter or flavoured; ice ...";0;0;0;0;0;0;0;0;0;0;0;0;11;2;3;2;1;0;0;0;
220291;"Non-alcoholic beer <= 0.5% vol alc";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
220299;"Non-alcoholic beverages (excl. water, fruit or vegetable juices, milk and beer)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
220430;"Grape must, of an actual alcoholic strength of > 0,5% vol (excl. grape must whose fermentation ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
220590;"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances, in containers ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
220600;"Cider, perry, mead, saké and other fermented beverages and mixtures of fermented beverages ...";0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;
230110;"Flours, meals and pellets, of meat or offal, unfit for human consumption; greaves";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230210;"Bran, sharps and other residues of maize "corn", whether or not in the form of pellets, derived ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;
230220;"Bran, sharps and other residues of rice, whether or not in the form of pellets, derived from ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230230;"Bran, sharps and other residues of wheat, whether or not in the form of pellets, derived from ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230240;"Bran, sharps and other residues of cereals, whether or not in the form of pellets, derived ...";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
230310;"Residues of starch manufacture and similar residues";0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230320;"Beet-pulp, bagasse and other waste of sugar manufacture";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230330;"Brewing or distilling dregs and waste";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230630;"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230640;"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230641;"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230649;"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230650;"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230660;"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230690;"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...";115;250;19;3;0;0;0;0;0;0;22;0;0;1;2;93;51;11;0;0;
230700;"Wine lees; argol";0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;36;0;0;0;0;
230800;"Acorns, horse-chestnuts, marc and other vegetable materials and vegetable waste, vegetable ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;4;0;
230810;"Acorns and horse-chestnuts for animal feeding, whether or not in the form of pellets";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230890;"Maize stalks, maize leaves, marc and other vegetable materials, waste, residues and by-products ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
230910;"Dog or cat food, put up for retail sale";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
240290;"Cigars, cheroots, cigarillos and cigarettes consisting wholly of tobacco substitutes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
240311;"Water-pipe tobacco (excl. tobacco-free. See subheading note 1.)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
240319;"Smoking tobacco, whether or not containing tobacco substitutes in any proportion (excl. water-pipe ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
240391;"Tobacco, "homogenised" or "reconstituted" from finely-chopped tobacco leaves, tobacco refuse ...";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
330111;"Oils of bergamot, whether or not terpeneless, incl. concretes and absolutes";0;6;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;
330112;"Oils of sweet and bitter orange, whether or not terpeneless, incl. concretes and absolutes ...";59;253;0;50;151;57;0;0;182;255;25;310;93;438;0;36;317;500;23;0;
330113;"Oils of lemon, whether or not terpeneless, incl. concretes and absolutes";0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;
330114;"Oils of lime, whether or not terpeneless, incl. concretes and absolutes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
330119;"Essential oils of citrus fruit, whether or not terpeneless, incl. concretes and absolutes (excl. ...";78;0;0;9;3;0;0;2;0;0;0;0;0;0;0;0;178;31;22;0;
330123;"Oils of lavender or of lavandin, whether or not terpeneless, incl. concretes and absolutes";0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;8;0;0;0;
330124;"Oils of peppermint "Mentha piperita", whether or not terpeneless, incl. concretes and absolutes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;
330126;"Oils of vetiver, whether or not terpeneless, incl. concretes and absolutes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
350211;"Egg albumin, dried "e.g. in sheets, scales, flakes, powder"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
350219;"Egg albumin (excl. dried [e.g. in sheets, scales, flakes, powder])";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
382311;"Stearic acid, industrial";0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;
382312;"Oleic acid, industrial";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
382313;"Tall oil fatty acids, industrial";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
382319;"Fatty acids, industrial, monocarboxylic; acid oils from refining (excl. stearic acid, oleic ...";351;330;0;213;0;374;356;0;512;0;367;381;503;35;607;0;2013;487;10;0;
